Timestamp,Screen_Brightness,Screen_On,RSRP_dBm,Network_Type,WiFi_RSSI,CPU_Freq_Avg_MHz,CPU_Total%,CPU_User%,CPU_Idle%,Load1min,Load5min,Load15min,Wakelock_Count,Temperature_C
2026-01-31 17:24:04,38.8,1,,Wi-Fi,-50,1953.6,38,17,63,18.88,15.16,15.28,1,31.6
2026-01-31 17:24:55,39.3,1,,Wi-Fi,-53,2188.2,25,12,75,12.21,13.35,16.47,1,30.1
2026-01-31 17:25:58,39.3,1,,Wi-Fi,-55,1073.2,37,15,62,17.36,12.96,16.05,0,30.0
2026-01-31 17:27:01,39.3,1,,Wi-Fi,-52,1561.2,35,15,64,13.78,17.76,15.29,0,31.1
2026-01-31 17:27:56,39.7,1,,Wi-Fi,-58,1075.5,47,23,54,16.54,12.65,14.59,0,29.7
2026-01-31 17:28:54,39.3,1,,Wi-Fi,-59,1093.4,26,11,75,17.27,15.32,17.43,0,30.5
2026-01-31 17:30:07,39.6,1,,Wi-Fi,-52,1930.4,35,16,63,14.87,14.85,12.52,1,29.7
2026-01-31 17:30:51,39.2,1,,Wi-Fi,-54,1407.9,44,19,56,12.19,15.95,16.45,1,30.6
2026-01-31 17:32:01,39.4,1,,Wi-Fi,-55,1158.8,40,16,56,16.38,14.63,17.54,0,30.4
2026-01-31 17:33:08,39.6,1,,Wi-Fi,-50,1060.9,28,8,72,11.67,15.15,17.61,0,29.7
2026-01-31 17:33:51,38.3,1,,Wi-Fi,-49,1613.7,36,11,66,21.12,14.64,18.07,0,33.8
2026-01-31 17:35:01,39.0,1,,Wi-Fi,-56,1561.7,34,14,65,14.79,15.3,14.8,0,32.1
2026-01-31 17:35:57,38.9,1,,Wi-Fi,-53,1045.5,34,15,70,17.24,14.37,17.28,0,31.3
2026-01-31 17:36:58,38.8,1,,Wi-Fi,-49,1108.8,29,9,69,11.89,13.98,17.94,1,31.5
2026-01-31 17:38:07,39.0,1,,Wi-Fi,-56,944.1,32,14,68,14.02,12.2,15.56,0,30.9
2026-01-31 17:38:58,40.1,1,,Wi-Fi,-54,1104.9,23,10,77,17.17,16.35,15.21,4,29.7
2026-01-31 17:39:55,38.7,1,,Wi-Fi,-50,1449.7,35,10,65,15.77,16.9,15.06,0,32.7
2026-01-31 17:40:56,39.8,1,,Wi-Fi,-58,1691.9,37,14,63,14.42,17.01,16.43,0,29.7
2026-01-31 17:41:52,38.2,1,,Wi-Fi,-53,1490.5,33,15,67,11.66,18.22,16.6,0,33.8
2026-01-31 17:42:55,39.0,1,,Wi-Fi,-56,1596.2,25,12,77,16.71,14.38,15.64,0,31.1
2026-01-31 17:44:02,39.3,1,,Wi-Fi,-57,1303.2,39,14,64,12.92,11.58,16.03,0,30.8
2026-01-31 17:44:56,39.6,1,,Wi-Fi,-54,1667.7,37,16,63,14.21,12.16,16.64,0,29.7
2026-01-31 17:46:02,39.6,1,,Wi-Fi,-55,1186.2,29,15,73,14.39,15.64,14.76,1,29.7
2026-01-31 17:47:09,39.7,1,,Wi-Fi,-62,1457.3,32,16,67,12.73,12.8,17.67,0,29.7
2026-01-31 17:47:59,39.0,1,,Wi-Fi,-62,1262.7,24,10,78,14.47,15.13,16.11,1,31.3
2026-01-31 17:48:56,38.9,1,,Wi-Fi,-52,1340.3,27,10,71,16.86,15.77,15.51,1,31.5
2026-01-31 17:50:10,39.7,1,,Wi-Fi,-56,1096.8,30,11,72,19.99,14.58,18.79,0,29.7
2026-01-31 17:51:02,39.1,1,,Wi-Fi,-58,1363.2,41,19,63,12.38,15.89,14.62,0,31.4
2026-01-31 17:51:51,38.4,1,,Wi-Fi,-48,1381.1,30,13,70,17.98,15.33,17.39,0,33.6
2026-01-31 17:53:06,38.5,1,,Wi-Fi,-49,923.8,36,17,60,12.56,14.6,16.96,0,33.0
2026-01-31 17:54:04,38.6,1,,Wi-Fi,-53,1693.2,31,14,68,20.85,12.86,15.06,1,32.7
2026-01-31 17:55:01,39.5,1,,Wi-Fi,-62,1233.3,35,17,67,17.1,14.9,18.41,1,29.8
2026-01-31 17:55:55,39.3,1,,Wi-Fi,-50,1252.1,32,14,69,15.17,14.54,18.23,0,30.2
2026-01-31 17:57:05,39.6,1,,Wi-Fi,-49,1620.5,40,19,60,12.9,13.38,16.44,0,29.7
2026-01-31 17:57:51,38.9,1,,Wi-Fi,-52,1344.8,30,15,72,17.7,15.18,13.19,1,31.6
2026-01-31 17:59:01,39.3,1,,Wi-Fi,-49,1198.9,24,8,77,14.0,15.2,15.94,1,30.0
2026-01-31 17:59:57,39.6,1,,Wi-Fi,-49,1178.3,25,6,77,18.35,15.68,15.54,0,29.7
2026-01-31 18:01:07,39.0,1,,Wi-Fi,-53,2003.4,32,18,70,12.95,13.33,15.79,1,31.3
2026-01-31 18:01:55,39.5,1,,Wi-Fi,-50,1359.2,26,12,77,14.44,15.95,15.96,0,29.8
2026-01-31 18:03:03,38.8,1,,Wi-Fi,-52,1711.4,37,12,64,22.79,15.28,15.69,0,32.5
2026-01-31 18:03:52,39.0,1,,Wi-Fi,-49,1432.9,31,12,71,14.84,15.49,17.41,0,31.6
2026-01-31 18:05:04,39.0,1,,Wi-Fi,-55,1559.8,48,23,51,15.35,15.77,15.8,0,31.9
2026-01-31 18:06:01,38.5,1,,Wi-Fi,-56,1121.5,22,9,77,13.81,15.03,15.69,1,33.0
2026-01-31 18:07:09,39.5,1,,Wi-Fi,-51,1082.0,34,13,69,14.68,12.72,14.58,0,29.9
2026-01-31 18:08:05,38.9,1,,Wi-Fi,-50,1443.4,27,15,73,15.68,14.58,20.58,0,31.3
2026-01-31 18:08:58,39.2,1,,Wi-Fi,-53,1514.0,31,11,71,17.29,16.37,15.48,0,30.7
2026-01-31 18:10:09,39.5,1,,Wi-Fi,-53,973.4,33,12,67,17.1,14.21,15.18,0,29.9
2026-01-31 18:10:50,39.5,1,,Wi-Fi,-57,1758.1,21,9,78,17.23,14.93,13.8,0,29.7
2026-01-31 18:11:55,39.6,1,,Wi-Fi,-49,1273.6,35,16,65,21.83,14.16,18.32,0,29.7
2026-01-31 18:13:10,39.1,1,,Wi-Fi,-53,1721.7,46,21,57,16.58,14.5,14.43,1,30.8
2026-01-31 18:14:01,38.9,1,,Wi-Fi,-51,2012.6,33,16,68,15.36,14.78,15.81,0,31.7
2026-01-31 18:15:06,39.2,1,,Wi-Fi,-58,1587.4,36,16,61,12.24,15.0,16.74,1,31.1
2026-01-31 18:15:52,38.2,1,,Wi-Fi,-52,1942.5,41,19,59,13.93,14.47,16.12,0,33.6
2026-01-31 18:16:54,38.3,1,,Wi-Fi,-54,1584.3,33,14,71,16.55,15.32,16.4,1,33.5
2026-01-31 18:17:51,38.4,1,,Wi-Fi,-61,1494.9,30,13,70,19.26,17.63,13.59,1,33.1
2026-01-31 18:19:02,38.6,1,,Wi-Fi,-57,1196.1,19,8,77,13.71,16.6,17.26,0,31.5
2026-01-31 18:20:07,39.4,1,,Wi-Fi,-59,1430.4,38,17,66,22.92,16.18,13.63,0,29.9
2026-01-31 18:21:03,38.7,1,,Wi-Fi,-50,2154.1,35,17,66,13.57,16.15,17.49,4,32.8
2026-01-31 18:21:57,39.0,1,,Wi-Fi,-57,1191.6,27,13,73,13.3,13.6,18.7,0,30.8
2026-01-31 18:23:08,40.0,1,,Wi-Fi,-59,1508.3,35,15,64,17.26,16.81,16.26,0,29.7
2026-01-31 18:23:51,39.0,1,,Wi-Fi,-55,1383.4,30,11,72,12.35,17.89,14.54,0,32.0
2026-01-31 18:24:58,39.6,1,,Wi-Fi,-59,1265.3,30,13,69,16.79,15.22,18.36,0,29.7
2026-01-31 18:25:56,38.6,1,,Wi-Fi,-51,1087.8,36,15,66,14.33,15.76,15.09,0,32.4
2026-01-31 18:27:05,39.1,1,,Wi-Fi,-54,2054.7,28,12,73,15.59,15.3,15.09,1,30.7
2026-01-31 18:28:06,38.6,1,,Wi-Fi,-61,1561.7,40,23,60,16.41,15.08,16.04,0,33.0
2026-01-31 18:28:57,39.0,1,,Wi-Fi,-53,1745.3,26,10,74,12.99,15.6,13.29,1,31.3
2026-01-31 18:29:56,39.7,1,,Wi-Fi,-50,1094.4,29,13,71,22.0,12.85,17.09,1,29.7
2026-01-31 18:30:52,38.2,1,,Wi-Fi,-54,1163.9,44,22,58,17.08,15.1,15.56,0,34.3
2026-01-31 18:31:54,39.5,1,,Wi-Fi,-59,990.6,39,17,59,15.26,13.49,15.14,0,30.2
2026-01-31 18:33:00,39.3,1,,Wi-Fi,-49,2149.0,36,21,61,15.02,13.57,14.92,0,30.0
2026-01-31 18:34:09,38.8,1,,Wi-Fi,-57,1458.7,28,11,73,13.38,13.8,15.49,0,31.6
2026-01-31 18:35:06,38.3,1,,Wi-Fi,-50,1270.2,30,14,71,18.76,16.39,17.11,0,33.5
2026-01-31 18:36:08,39.2,1,,Wi-Fi,-53,1166.1,33,12,68,16.53,19.33,12.95,0,30.4
2026-01-31 18:37:01,38.9,1,,Wi-Fi,-57,1425.0,34,14,67,16.99,16.92,18.67,0,31.0
2026-01-31 18:37:57,39.3,1,,Wi-Fi,-56,977.5,32,14,67,13.47,13.39,18.09,1,30.3
2026-01-31 18:39:02,39.2,1,,Wi-Fi,-54,1347.3,33,16,69,13.21,15.56,17.86,0,30.2
2026-01-31 18:40:01,40.2,1,,Wi-Fi,-52,1154.0,32,15,68,13.05,14.97,14.34,0,29.7
2026-01-31 18:41:09,39.1,1,,Wi-Fi,-54,971.8,24,13,75,14.19,15.31,15.85,0,31.2
2026-01-31 18:42:09,38.6,1,,Wi-Fi,-53,1147.6,30,13,69,14.35,15.05,15.19,0,32.3
2026-01-31 18:42:57,39.3,1,,Wi-Fi,-48,1257.8,39,16,65,13.08,13.72,16.95,1,30.2
2026-01-31 18:43:53,39.3,1,,Wi-Fi,-55,1268.4,25,17,72,15.03,14.38,15.14,0,29.7
2026-01-31 18:45:08,40.0,1,,Wi-Fi,-57,1208.5,32,15,69,16.62,15.01,16.58,0,29.7
2026-01-31 18:45:53,39.7,1,,Wi-Fi,-59,1974.0,30,11,67,13.85,17.09,15.28,0,29.7
2026-01-31 18:47:03,39.4,1,,Wi-Fi,-51,1369.9,34,13,66,15.3,15.07,15.01,0,30.9
2026-01-31 18:47:58,40.1,1,,Wi-Fi,-53,2055.6,33,12,66,14.24,13.86,17.84,0,29.7
2026-01-31 18:49:08,38.5,1,,Wi-Fi,-53,2091.9,45,22,51,16.6,13.86,16.01,0,32.9
2026-01-31 18:49:53,38.8,1,,Wi-Fi,-52,1606.2,37,15,64,12.8,16.11,16.07,1,31.8
2026-01-31 18:50:59,38.6,1,,Wi-Fi,-52,1916.4,27,12,72,15.42,13.49,16.51,1,32.1
2026-01-31 18:51:54,39.0,1,,Wi-Fi,-52,1850.3,39,17,57,19.6,15.32,15.0,0,32.2
2026-01-31 18:53:03,38.4,1,,Wi-Fi,-52,1843.1,30,15,72,22.31,18.27,12.93,1,33.2
2026-01-31 18:54:05,39.6,1,,Wi-Fi,-58,1773.1,31,11,72,16.68,16.03,16.88,0,30.4
2026-01-31 18:55:02,39.1,1,,Wi-Fi,-50,1170.1,35,12,68,16.96,16.34,18.72,4,31.6
2026-01-31 18:56:01,38.3,1,,Wi-Fi,-53,1546.5,31,14,70,22.57,14.51,17.97,0,32.8
2026-01-31 18:57:06,38.6,1,,Wi-Fi,-52,1349.3,39,18,61,16.99,17.07,15.5,0,32.3
2026-01-31 18:57:52,39.4,1,,Wi-Fi,-48,1044.9,28,13,75,17.06,15.7,15.94,0,30.0
2026-01-31 18:59:04,39.7,1,,Wi-Fi,-54,1508.4,30,11,73,14.16,14.64,15.6,0,29.7
2026-01-31 18:59:59,40.4,1,,Wi-Fi,-55,1451.7,30,15,72,12.13,15.7,14.95,1,29.7
2026-01-31 19:01:07,40.9,1,,Wi-Fi,-60,1143.3,29,11,69,13.31,16.53,16.82,0,29.7
2026-01-31 19:01:58,39.4,1,,Wi-Fi,-48,1272.4,40,16,60,15.71,13.57,17.19,0,29.7
2026-01-31 19:02:56,38.6,1,,Wi-Fi,-54,1105.7,37,14,64,15.59,14.23,18.52,0,32.6
2026-01-31 19:03:58,37.9,1,,Wi-Fi,-52,1088.5,43,22,53,12.64,16.34,15.46,1,34.8
2026-01-31 19:05:03,39.4,1,,Wi-Fi,-58,1592.5,48,22,53,16.37,16.33,13.77,1,30.3
2026-01-31 19:05:50,38.7,1,,Wi-Fi,-52,1457.5,28,13,77,17.63,17.28,15.43,0,32.3
2026-01-31 19:06:59,39.0,1,,Wi-Fi,-49,1454.8,34,18,67,14.57,12.98,17.61,0,31.1
2026-01-31 19:08:10,38.8,1,,Wi-Fi,-50,1398.4,27,19,76,17.5,16.27,16.59,0,31.9
2026-01-31 19:08:55,39.1,1,,Wi-Fi,-51,1468.4,29,8,71,12.79,14.3,17.82,1,31.2
2026-01-31 19:09:57,39.8,1,,Wi-Fi,-54,1479.9,30,11,70,14.67,15.54,18.48,1,29.7
2026-01-31 19:11:04,39.3,1,,Wi-Fi,-52,1101.6,26,10,75,11.42,13.37,16.14,0,30.7
2026-01-31 19:12:09,39.1,1,,Wi-Fi,-52,1363.3,27,9,71,17.37,14.55,14.83,1,31.5
2026-01-31 19:13:09,38.6,1,,Wi-Fi,-51,1838.3,34,12,64,22.84,12.26,16.44,0,33.0
2026-01-31 19:13:51,38.2,1,,Wi-Fi,-54,1479.7,27,11,76,17.08,12.62,16.49,1,33.8
2026-01-31 19:15:08,38.9,1,,Wi-Fi,-51,1447.5,39,14,64,16.81,17.29,17.13,0,31.2
2026-01-31 19:15:59,39.2,1,,Wi-Fi,-49,1798.2,29,13,69,15.17,17.86,15.79,0,30.7
2026-01-31 19:16:51,40.3,1,,Wi-Fi,-50,2109.6,53,23,49,11.55,13.02,16.15,0,29.7
2026-01-31 19:17:50,39.3,1,,Wi-Fi,-53,1448.2,31,14,69,12.2,14.99,17.47,0,30.6
2026-01-31 19:19:02,39.8,1,,Wi-Fi,-57,1657.7,35,16,66,17.44,15.72,15.96,4,29.7
2026-01-31 19:20:08,38.9,1,,Wi-Fi,-51,1871.0,27,13,74,14.57,15.89,17.11,0,31.3
2026-01-31 19:21:01,38.5,1,,Wi-Fi,-56,1709.4,45,19,57,11.89,16.77,16.18,1,32.5
2026-01-31 19:21:58,38.6,1,,Wi-Fi,-57,1643.3,41,23,59,12.35,14.82,14.46,1,31.9
2026-01-31 19:22:52,38.8,1,,Wi-Fi,-56,1984.0,37,17,66,12.66,17.53,13.67,1,32.0
2026-01-31 19:24:07,40.5,1,,Wi-Fi,-50,1368.2,25,6,76,15.9,13.3,17.25,1,29.7
2026-01-31 19:24:50,38.7,1,,Wi-Fi,-51,1437.0,35,13,66,16.8,16.84,16.42,0,31.9
2026-01-31 19:26:06,39.7,1,,Wi-Fi,-58,1573.6,27,7,71,16.09,11.89,17.54,0,29.7
2026-01-31 19:27:00,38.7,1,,Wi-Fi,-56,1038.6,41,18,63,15.4,15.63,14.52,0,31.9
2026-01-31 19:27:58,39.8,1,,Wi-Fi,-52,1228.3,38,16,63,13.84,13.64,15.43,0,29.7
2026-01-31 19:28:54,39.4,1,,Wi-Fi,-52,1162.5,34,13,67,16.38,14.57,18.12,1,30.3
2026-01-31 19:30:04,39.1,1,,Wi-Fi,-55,1016.7,18,13,79,16.62,15.49,14.99,0,30.8
2026-01-31 19:30:59,39.2,1,,Wi-Fi,-51,971.3,26,12,72,17.6,15.91,14.73,0,30.7
2026-01-31 19:31:55,38.8,1,,Wi-Fi,-49,2041.1,40,19,62,16.87,15.01,20.04,0,32.1
2026-01-31 19:33:02,39.5,1,,Wi-Fi,-48,1126.8,40,15,61,22.38,12.85,17.37,0,29.7
2026-01-31 19:34:07,38.9,1,,Wi-Fi,-54,1315.9,40,15,56,19.66,13.65,19.7,1,31.3
2026-01-31 19:35:00,38.5,1,,Wi-Fi,-47,1206.0,24,10,78,17.3,14.84,14.42,0,33.4
2026-01-31 19:35:55,38.4,1,,Wi-Fi,-54,1299.4,35,16,64,13.05,16.57,16.63,1,33.4
2026-01-31 19:37:03,39.3,1,,Wi-Fi,-59,1530.2,40,13,63,14.62,14.21,18.03,0,30.7
2026-01-31 19:38:06,40.1,1,,Wi-Fi,-56,952.2,22,9,78,18.06,14.67,15.43,1,29.7
2026-01-31 19:39:00,39.3,1,,Wi-Fi,-58,1423.8,34,15,66,17.66,13.85,17.43,0,29.8
2026-01-31 19:40:04,39.1,1,,Wi-Fi,-57,1312.4,35,15,67,13.25,15.85,16.79,0,31.4
2026-01-31 19:40:50,39.4,1,,Wi-Fi,-54,1282.1,31,11,67,12.81,15.87,15.96,0,30.4
2026-01-31 19:42:03,40.0,1,,Wi-Fi,-51,1202.9,22,8,76,16.93,14.07,14.84,0,29.7
2026-01-31 19:43:07,39.3,1,,Wi-Fi,-54,840.1,30,12,70,13.73,15.6,17.27,1,30.5
2026-01-31 19:43:56,39.0,1,,Wi-Fi,-55,1788.2,33,14,69,17.58,15.0,15.3,0,31.5
2026-01-31 19:45:10,39.9,1,,Wi-Fi,-50,2046.1,35,17,62,13.08,15.38,19.58,0,29.7
2026-01-31 19:46:04,39.5,1,,Wi-Fi,-52,1484.9,31,16,66,13.79,15.04,15.94,1,30.1
2026-01-31 19:46:53,40.1,1,,Wi-Fi,-54,1893.0,32,13,70,17.73,14.97,16.78,0,29.7
2026-01-31 19:48:09,39.3,1,,Wi-Fi,-50,1644.3,34,13,65,18.64,15.31,17.37,0,30.7
2026-01-31 19:49:01,38.5,1,,Wi-Fi,-53,1636.0,37,17,62,15.53,15.61,18.86,4,32.4
2026-01-31 19:49:52,38.4,1,,Wi-Fi,-61,1241.1,31,15,65,17.61,16.46,16.51,0,33.0
2026-01-31 19:51:06,40.2,1,,Wi-Fi,-54,1146.9,30,12,69,17.32,15.49,15.24,1,29.7
2026-01-31 19:51:53,40.2,1,,Wi-Fi,-55,1237.9,34,17,66,21.05,16.54,14.72,0,29.7
2026-01-31 19:53:05,39.1,1,,Wi-Fi,-62,1324.6,22,12,80,14.35,16.87,14.46,1,31.0
2026-01-31 19:54:06,39.0,1,,Wi-Fi,-56,1373.1,36,19,62,19.07,14.4,15.93,1,31.1
2026-01-31 19:55:07,40.1,1,,Wi-Fi,-53,1079.9,33,19,70,14.55,13.66,15.69,1,29.7
2026-01-31 19:56:02,38.5,1,,Wi-Fi,-54,1206.7,33,12,66,18.1,13.71,13.99,0,32.5
2026-01-31 19:56:52,38.7,1,,Wi-Fi,-51,1103.5,39,17,60,13.45,14.17,17.24,1,32.3
2026-01-31 19:57:53,39.6,1,,Wi-Fi,-54,1049.1,21,9,82,11.23,14.69,13.93,0,29.9
2026-01-31 19:58:54,39.0,1,,Wi-Fi,-49,1633.4,22,9,78,10.53,14.87,15.49,4,31.2
2026-01-31 19:59:52,39.2,1,,Wi-Fi,-53,1868.2,37,14,62,17.07,15.95,14.05,0,31.1
2026-01-31 20:01:00,39.1,1,,Wi-Fi,-55,1247.0,33,10,67,12.82,14.49,17.58,0,31.3
2026-01-31 20:02:03,39.4,1,,Wi-Fi,-58,1167.7,34,15,69,21.53,14.68,16.02,1,30.5
2026-01-31 20:03:06,40.0,1,,Wi-Fi,-55,1399.1,31,11,72,13.66,17.16,18.01,0,29.7
2026-01-31 20:04:06,39.3,1,,Wi-Fi,-51,1499.7,38,17,60,17.5,14.38,16.08,0,31.7
2026-01-31 20:05:09,39.6,1,,Wi-Fi,-49,1605.1,40,15,60,14.61,12.98,17.59,1,30.0
2026-01-31 20:05:56,38.0,1,,Wi-Fi,-53,1424.3,37,13,63,17.89,15.47,16.72,0,34.6
2026-01-31 20:07:10,39.2,1,,Wi-Fi,-57,1488.8,32,14,66,24.44,14.44,13.89,0,30.5
2026-01-31 20:07:59,38.7,1,,Wi-Fi,-52,1576.6,22,10,78,16.51,15.17,14.89,0,32.2
2026-01-31 20:08:51,38.5,1,,Wi-Fi,-57,1016.5,37,17,63,17.8,15.68,15.97,0,33.4
2026-01-31 20:09:55,38.7,1,,Wi-Fi,-53,1386.3,41,23,61,17.22,15.29,12.47,0,32.9
2026-01-31 20:11:02,39.0,1,,Wi-Fi,-53,1288.3,37,17,65,18.45,14.28,18.06,0,31.9
2026-01-31 20:12:08,39.7,1,,Wi-Fi,-59,2122.7,30,14,69,14.06,13.73,14.33,0,29.7
2026-01-31 20:12:57,38.4,1,,Wi-Fi,-54,1840.9,39,14,61,17.22,15.86,17.59,0,32.7
2026-01-31 20:14:08,39.2,1,,Wi-Fi,-49,1811.4,40,14,61,17.42,14.02,14.45,0,30.9
2026-01-31 20:15:10,38.9,1,,Wi-Fi,-60,1312.4,43,23,56,17.05,16.81,16.55,0,31.2
2026-01-31 20:16:10,39.0,1,,Wi-Fi,-56,1278.1,28,10,73,14.56,15.49,15.61,0,30.8
